FECHA	HORA	Altura	Combinacion_Canya	Temperatura
11/12/2015	12:56:00	417.930000	3.000000	14.500000
11/12/2015	12:56:01	417.930000	3.000000	14.500000
11/12/2015	12:56:01	417.930000	3.000000	14.500000
11/12/2015	12:56:01	417.930000	3.000000	14.500000
11/12/2015	12:56:01	417.930000	3.000000	14.500000
11/12/2015	12:56:01	417.930000	3.000000	14.500000
11/12/2015	12:56:02	417.930000	3.000000	14.500000
11/12/2015	12:56:02	437.490000	3.000000	14.400000
11/12/2015	12:56:02	437.490000	3.000000	14.400000
11/12/2015	12:56:02	437.490000	3.000000	14.400000
11/12/2015	12:56:02	437.490000	3.000000	14.400000
11/12/2015	12:56:03	437.490000	3.000000	14.400000
11/12/2015	12:56:03	437.490000	3.000000	14.400000
11/12/2015	12:56:03	437.490000	3.000000	14.400000
11/12/2015	12:56:03	437.490000	3.000000	14.400000
11/12/2015	12:56:04	437.490000	3.000000	14.400000
11/12/2015	12:56:04	437.490000	3.000000	14.400000
11/12/2015	12:56:04	437.490000	3.000000	14.400000
11/12/2015	12:56:04	437.490000	3.000000	14.400000
11/12/2015	12:56:04	437.490000	3.000000	14.400000
11/12/2015	12:56:05	437.490000	3.000000	14.400000
11/12/2015	12:56:05	437.490000	3.000000	14.400000
11/12/2015	12:56:05	437.490000	3.000000	14.400000
11/12/2015	12:56:05	437.490000	3.000000	14.400000
11/12/2015	12:56:05	437.490000	3.000000	14.400000
11/12/2015	12:56:06	437.490000	3.000000	14.400000
11/12/2015	12:56:06	437.490000	3.000000	14.400000
11/12/2015	12:56:06	461.470000	3.000000	14.500000
11/12/2015	12:56:06	461.470000	3.000000	14.500000
11/12/2015	12:56:06	461.470000	3.000000	14.500000
11/12/2015	12:56:07	461.470000	3.000000	14.500000
11/12/2015	12:56:07	461.470000	3.000000	14.500000
11/12/2015	12:56:07	461.470000	3.000000	14.500000
11/12/2015	12:56:07	461.470000	3.000000	14.500000
11/12/2015	12:56:07	461.470000	3.000000	14.500000
11/12/2015	12:56:08	461.470000	3.000000	14.500000
11/12/2015	12:56:08	461.470000	3.000000	14.500000
11/12/2015	12:56:08	461.470000	3.000000	14.500000
11/12/2015	12:56:08	461.470000	3.000000	14.500000
11/12/2015	12:56:08	461.470000	3.000000	14.500000
11/12/2015	12:56:09	461.470000	3.000000	14.500000
11/12/2015	12:56:09	461.470000	3.000000	14.500000
11/12/2015	12:56:09	461.470000	3.000000	14.500000
11/12/2015	12:56:09	461.470000	3.000000	14.500000
11/12/2015	12:56:09	461.470000	3.000000	14.500000
11/12/2015	12:56:10	461.470000	3.000000	14.500000
11/12/2015	12:56:10	461.470000	3.000000	14.500000
11/12/2015	12:56:34	1080.240000	1.000000	14.500000
11/12/2015	12:56:34	1080.240000	1.000000	14.500000
11/12/2015	12:56:34	1080.240000	1.000000	14.500000
11/12/2015	12:56:35	1080.240000	1.000000	14.500000
11/12/2015	12:56:35	1080.240000	1.000000	14.500000
11/12/2015	12:56:35	1080.240000	1.000000	14.500000
11/12/2015	12:56:35	1080.240000	1.000000	14.500000
11/12/2015	12:56:35	1080.240000	1.000000	14.500000
11/12/2015	12:56:36	1080.240000	1.000000	14.500000
11/12/2015	12:56:36	1080.240000	1.000000	14.500000
11/12/2015	12:56:36	1080.240000	1.000000	14.500000
11/12/2015	12:56:36	1080.240000	1.000000	14.500000
11/12/2015	12:56:36	1080.240000	1.000000	14.500000
11/12/2015	12:56:37	1080.240000	1.000000	14.500000
11/12/2015	12:56:37	1080.240000	1.000000	14.500000
11/12/2015	12:56:37	1080.240000	1.000000	14.500000
11/12/2015	12:56:37	1080.240000	1.000000	14.500000
11/12/2015	12:56:37	1080.240000	1.000000	14.500000
11/12/2015	12:56:38	1080.240000	1.000000	14.500000
11/12/2015	12:56:38	1085.120000	1.000000	14.400000
11/12/2015	12:56:38	1085.120000	1.000000	14.400000
11/12/2015	12:56:38	1085.120000	1.000000	14.400000
11/12/2015	12:56:38	1085.120000	1.000000	14.400000
11/12/2015	12:56:39	1085.120000	1.000000	14.400000
11/12/2015	12:56:39	1085.120000	1.000000	14.400000
11/12/2015	12:56:39	1085.120000	1.000000	14.400000
11/12/2015	12:56:39	1085.120000	1.000000	14.400000
11/12/2015	12:56:39	1085.120000	1.000000	14.400000
11/12/2015	12:56:40	1085.120000	1.000000	14.400000
11/12/2015	12:56:40	1085.120000	1.000000	14.400000
11/12/2015	12:56:40	1085.120000	1.000000	14.400000
11/12/2015	12:56:40	1085.120000	1.000000	14.400000
11/12/2015	12:56:40	1085.120000	1.000000	14.400000
11/12/2015	12:56:41	1085.120000	1.000000	14.400000
11/12/2015	12:56:41	1085.120000	1.000000	14.400000
11/12/2015	12:56:41	1085.120000	1.000000	14.400000
11/12/2015	12:56:41	1085.120000	1.000000	14.400000
11/12/2015	12:56:41	1085.120000	1.000000	14.400000
11/12/2015	12:56:42	1085.120000	1.000000	14.400000
11/12/2015	12:56:42	1086.870000	1.000000	14.400000
11/12/2015	12:56:42	1086.870000	1.000000	14.400000
11/12/2015	12:56:42	1086.870000	1.000000	14.400000
11/12/2015	12:56:43	1086.870000	1.000000	14.400000
11/12/2015	12:56:43	1086.870000	1.000000	14.400000
11/12/2015	12:56:43	1086.870000	1.000000	14.400000
11/12/2015	12:56:43	1086.870000	1.000000	14.400000
11/12/2015	12:56:43	1086.870000	1.000000	14.400000
11/12/2015	12:56:44	1086.870000	1.000000	14.400000
11/12/2015	12:56:44	1086.870000	1.000000	14.400000
11/12/2015	12:56:44	1086.870000	1.000000	14.400000
11/12/2015	12:56:44	1086.870000	1.000000	14.400000
11/12/2015	12:56:44	1086.870000	1.000000	14.400000
11/12/2015	12:56:45	1086.870000	1.000000	14.400000
11/12/2015	12:56:45	1086.870000	1.000000	14.400000
11/12/2015	12:56:45	1086.870000	1.000000	14.400000
11/12/2015	12:56:45	1086.870000	1.000000	14.400000
11/12/2015	12:56:45	1086.870000	1.000000	14.400000
11/12/2015	12:56:46	1086.870000	1.000000	14.400000
11/12/2015	12:56:46	1086.870000	1.000000	14.400000
11/12/2015	12:56:46	1087.540000	1.000000	14.400000
11/12/2015	12:56:46	1087.540000	1.000000	14.400000
11/12/2015	12:56:46	1087.540000	1.000000	14.400000
11/12/2015	12:56:47	1087.540000	1.000000	14.400000
11/12/2015	12:56:47	1087.540000	1.000000	14.400000
11/12/2015	12:56:47	1087.540000	1.000000	14.400000
11/12/2015	12:56:47	1087.540000	1.000000	14.400000
11/12/2015	12:56:47	1087.540000	1.000000	14.400000
11/12/2015	12:56:48	1087.540000	1.000000	14.400000
11/12/2015	12:56:48	1087.540000	1.000000	14.400000
11/12/2015	12:56:48	1087.540000	1.000000	14.400000
11/12/2015	12:56:48	1087.540000	1.000000	14.400000
11/12/2015	12:56:48	1087.540000	1.000000	14.400000
11/12/2015	12:56:49	1087.540000	1.000000	14.400000
11/12/2015	12:56:49	1087.540000	1.000000	14.400000
11/12/2015	12:56:49	1087.540000	1.000000	14.400000
11/12/2015	12:56:49	1087.540000	1.000000	14.400000
11/12/2015	12:56:49	1087.540000	1.000000	14.400000
11/12/2015	12:56:50	1087.540000	1.000000	14.400000
11/12/2015	12:56:50	1087.780000	1.000000	14.400000
11/12/2015	12:56:50	1087.780000	1.000000	14.400000
11/12/2015	12:56:50	1087.780000	1.000000	14.400000
11/12/2015	12:56:50	1087.780000	1.000000	14.400000
11/12/2015	12:56:51	1087.780000	1.000000	14.400000
11/12/2015	12:56:51	1087.780000	1.000000	14.400000
11/12/2015	12:56:51	1087.780000	1.000000	14.400000
11/12/2015	12:56:51	1087.780000	1.000000	14.400000
11/12/2015	12:56:51	1087.780000	1.000000	14.400000
11/12/2015	12:56:52	1087.780000	1.000000	14.400000
11/12/2015	12:56:52	1087.780000	1.000000	14.400000
11/12/2015	12:56:52	1087.780000	1.000000	14.400000
11/12/2015	12:56:52	1087.780000	1.000000	14.400000
11/12/2015	12:56:52	1087.780000	1.000000	14.400000
11/12/2015	12:56:53	1087.780000	1.000000	14.400000
11/12/2015	12:56:53	1087.780000	1.000000	14.400000
11/12/2015	12:56:53	1087.780000	1.000000	14.400000
11/12/2015	12:56:53	1087.780000	1.000000	14.400000
11/12/2015	12:56:53	1087.780000	1.000000	14.400000
11/12/2015	12:56:54	1087.780000	1.000000	14.400000
11/12/2015	12:57:14	965.980000	2.000000	14.400000
11/12/2015	12:57:14	965.980000	2.000000	14.400000
11/12/2015	12:57:14	965.980000	2.000000	14.400000
11/12/2015	12:57:15	965.980000	2.000000	14.400000
11/12/2015	12:57:15	965.980000	2.000000	14.400000
11/12/2015	12:57:15	965.980000	2.000000	14.400000
11/12/2015	12:57:15	965.980000	2.000000	14.400000
11/12/2015	12:57:15	965.980000	2.000000	14.400000
11/12/2015	12:57:16	965.980000	2.000000	14.400000
11/12/2015	12:57:16	965.980000	2.000000	14.400000
11/12/2015	12:57:16	965.980000	2.000000	14.400000
11/12/2015	12:57:16	965.980000	2.000000	14.400000
11/12/2015	12:57:16	965.980000	2.000000	14.400000
11/12/2015	12:57:17	965.980000	2.000000	14.400000
11/12/2015	12:57:17	965.980000	2.000000	14.400000
11/12/2015	12:57:17	965.980000	2.000000	14.400000
11/12/2015	12:57:17	965.980000	2.000000	14.400000
11/12/2015	12:57:17	965.980000	2.000000	14.400000
11/12/2015	12:57:18	965.980000	2.000000	14.400000
11/12/2015	12:57:18	965.120000	2.000000	14.400000
11/12/2015	12:57:18	965.120000	2.000000	14.400000
11/12/2015	12:57:18	965.120000	2.000000	14.400000
11/12/2015	12:57:18	965.120000	2.000000	14.400000
11/12/2015	12:57:19	965.120000	2.000000	14.400000
11/12/2015	12:57:19	965.120000	2.000000	14.400000
11/12/2015	12:57:19	965.120000	2.000000	14.400000
11/12/2015	12:57:19	965.120000	2.000000	14.400000
11/12/2015	12:57:19	965.120000	2.000000	14.400000
11/12/2015	12:57:20	965.120000	2.000000	14.400000
11/12/2015	12:57:20	965.120000	2.000000	14.400000
11/12/2015	12:57:20	965.120000	2.000000	14.400000
11/12/2015	12:57:20	965.120000	2.000000	14.400000
11/12/2015	12:57:20	965.120000	2.000000	14.400000
11/12/2015	12:57:21	965.120000	2.000000	14.400000
11/12/2015	12:57:21	965.120000	2.000000	14.400000
11/12/2015	12:57:21	965.120000	2.000000	14.400000
11/12/2015	12:57:21	965.120000	2.000000	14.400000
11/12/2015	12:57:21	965.120000	2.000000	14.400000
11/12/2015	12:57:22	965.120000	2.000000	14.400000
11/12/2015	12:57:22	964.330000	2.000000	14.400000
11/12/2015	12:57:22	964.330000	2.000000	14.400000
11/12/2015	12:57:22	964.330000	2.000000	14.400000
11/12/2015	12:57:23	964.330000	2.000000	14.400000
11/12/2015	12:57:23	964.330000	2.000000	14.400000
11/12/2015	12:57:23	964.330000	2.000000	14.400000
11/12/2015	12:57:23	964.330000	2.000000	14.400000
11/12/2015	12:57:23	964.330000	2.000000	14.400000
11/12/2015	12:57:24	964.330000	2.000000	14.400000
11/12/2015	12:57:24	964.330000	2.000000	14.400000
11/12/2015	12:57:24	964.330000	2.000000	14.400000
11/12/2015	12:57:24	964.330000	2.000000	14.400000
11/12/2015	12:57:24	964.330000	2.000000	14.400000
11/12/2015	12:57:25	964.330000	2.000000	14.400000
11/12/2015	12:57:25	964.330000	2.000000	14.400000
11/12/2015	12:57:25	964.330000	2.000000	14.400000
11/12/2015	12:57:25	964.330000	2.000000	14.400000
11/12/2015	12:57:25	964.330000	2.000000	14.400000
11/12/2015	12:57:26	964.330000	2.000000	14.400000
11/12/2015	12:57:26	964.330000	2.000000	14.400000
11/12/2015	12:57:26	965.140000	2.000000	14.400000
11/12/2015	12:57:26	965.140000	2.000000	14.400000
11/12/2015	12:57:26	965.140000	2.000000	14.400000
11/12/2015	12:57:27	965.140000	2.000000	14.400000
11/12/2015	12:57:27	965.140000	2.000000	14.400000
11/12/2015	12:57:27	965.140000	2.000000	14.400000
11/12/2015	12:57:27	965.140000	2.000000	14.400000
11/12/2015	12:57:27	965.140000	2.000000	14.400000
11/12/2015	12:57:28	965.140000	2.000000	14.400000
11/12/2015	12:57:28	965.140000	2.000000	14.400000
11/12/2015	12:57:28	965.140000	2.000000	14.400000
11/12/2015	12:57:28	965.140000	2.000000	14.400000
11/12/2015	12:57:28	965.140000	2.000000	14.400000
11/12/2015	12:57:29	965.140000	2.000000	14.400000
11/12/2015	12:57:29	965.140000	2.000000	14.400000
11/12/2015	12:57:29	965.140000	2.000000	14.400000
11/12/2015	12:57:29	965.140000	2.000000	14.400000
11/12/2015	12:57:29	965.140000	2.000000	14.400000
11/12/2015	12:57:30	965.140000	2.000000	14.400000
11/12/2015	12:57:30	965.470000	2.000000	14.400000
11/12/2015	12:57:30	965.470000	2.000000	14.400000
11/12/2015	12:57:30	965.470000	2.000000	14.400000
11/12/2015	12:57:30	965.470000	2.000000	14.400000
11/12/2015	12:57:31	965.470000	2.000000	14.400000
11/12/2015	12:57:31	965.470000	2.000000	14.400000
11/12/2015	12:57:31	965.470000	2.000000	14.400000
11/12/2015	12:57:31	965.470000	2.000000	14.400000
11/12/2015	12:57:31	965.470000	2.000000	14.400000
11/12/2015	12:57:32	965.470000	2.000000	14.400000
11/12/2015	12:57:32	965.470000	2.000000	14.400000
11/12/2015	12:57:32	965.470000	2.000000	14.400000
11/12/2015	12:57:32	965.470000	2.000000	14.400000
11/12/2015	12:57:32	965.470000	2.000000	14.400000
11/12/2015	12:57:33	965.470000	2.000000	14.400000
11/12/2015	12:57:33	965.470000	2.000000	14.400000
11/12/2015	12:57:33	965.470000	2.000000	14.400000
11/12/2015	12:57:33	965.470000	2.000000	14.400000
11/12/2015	12:57:33	965.470000	2.000000	14.400000
11/12/2015	12:57:34	965.470000	2.000000	14.400000
11/12/2015	12:57:54	394.470000	3.000000	14.400000
11/12/2015	12:57:54	394.470000	3.000000	14.400000
11/12/2015	12:57:54	394.470000	3.000000	14.400000
11/12/2015	12:57:55	394.470000	3.000000	14.400000
11/12/2015	12:57:55	394.470000	3.000000	14.400000
11/12/2015	12:57:55	394.470000	3.000000	14.400000
11/12/2015	12:57:55	394.470000	3.000000	14.400000
11/12/2015	12:57:55	394.470000	3.000000	14.400000
11/12/2015	12:57:56	394.470000	3.000000	14.400000
11/12/2015	12:57:56	394.470000	3.000000	14.400000
11/12/2015	12:57:56	394.470000	3.000000	14.400000
11/12/2015	12:57:56	394.470000	3.000000	14.400000
11/12/2015	12:57:56	394.470000	3.000000	14.400000
11/12/2015	12:57:57	394.470000	3.000000	14.400000
11/12/2015	12:57:57	394.470000	3.000000	14.400000
11/12/2015	12:57:57	394.470000	3.000000	14.400000
11/12/2015	12:57:57	394.470000	3.000000	14.400000
11/12/2015	12:57:57	394.470000	3.000000	14.400000
11/12/2015	12:57:58	394.470000	3.000000	14.400000
11/12/2015	12:57:58	419.040000	3.000000	14.500000
11/12/2015	12:57:58	419.040000	3.000000	14.500000
11/12/2015	12:57:58	419.040000	3.000000	14.500000
11/12/2015	12:57:58	419.040000	3.000000	14.500000
11/12/2015	12:57:59	419.040000	3.000000	14.500000
11/12/2015	12:57:59	419.040000	3.000000	14.500000
11/12/2015	12:57:59	419.040000	3.000000	14.500000
11/12/2015	12:57:59	419.040000	3.000000	14.500000
11/12/2015	12:57:59	419.040000	3.000000	14.500000
11/12/2015	12:58:00	419.040000	3.000000	14.500000
11/12/2015	12:58:00	419.040000	3.000000	14.500000
11/12/2015	12:58:00	419.040000	3.000000	14.500000
11/12/2015	12:58:00	419.040000	3.000000	14.500000
11/12/2015	12:58:00	419.040000	3.000000	14.500000
11/12/2015	12:58:01	419.040000	3.000000	14.500000
11/12/2015	12:58:01	419.040000	3.000000	14.500000
11/12/2015	12:58:01	419.040000	3.000000	14.500000
11/12/2015	12:58:01	419.040000	3.000000	14.500000
11/12/2015	12:58:02	419.040000	3.000000	14.500000
11/12/2015	12:58:02	419.040000	3.000000	14.500000
11/12/2015	12:58:02	440.610000	3.000000	14.500000
11/12/2015	12:58:02	440.610000	3.000000	14.500000
11/12/2015	12:58:02	440.610000	3.000000	14.500000
11/12/2015	12:58:03	440.610000	3.000000	14.500000
11/12/2015	12:58:03	440.610000	3.000000	14.500000
11/12/2015	12:58:03	440.610000	3.000000	14.500000
11/12/2015	12:58:03	440.610000	3.000000	14.500000
11/12/2015	12:58:03	440.610000	3.000000	14.500000
11/12/2015	12:58:04	440.610000	3.000000	14.500000
11/12/2015	12:58:04	440.610000	3.000000	14.500000
11/12/2015	12:58:04	440.610000	3.000000	14.500000
11/12/2015	12:58:04	440.610000	3.000000	14.500000
11/12/2015	12:58:04	440.610000	3.000000	14.500000
11/12/2015	12:58:05	440.610000	3.000000	14.500000
11/12/2015	12:58:05	440.610000	3.000000	14.500000
11/12/2015	12:58:05	440.610000	3.000000	14.500000
11/12/2015	12:58:05	440.610000	3.000000	14.500000
11/12/2015	12:58:05	440.610000	3.000000	14.500000
11/12/2015	12:58:06	440.610000	3.000000	14.500000
11/12/2015	12:58:06	440.610000	3.000000	14.500000
11/12/2015	12:58:06	461.960000	3.000000	14.500000
11/12/2015	12:58:06	461.960000	3.000000	14.500000
11/12/2015	12:58:06	461.960000	3.000000	14.500000
11/12/2015	12:58:07	461.960000	3.000000	14.500000
11/12/2015	12:58:07	461.960000	3.000000	14.500000
11/12/2015	12:58:07	461.960000	3.000000	14.500000
11/12/2015	12:58:07	461.960000	3.000000	14.500000
11/12/2015	12:58:07	461.960000	3.000000	14.500000
11/12/2015	12:58:08	461.960000	3.000000	14.500000
11/12/2015	12:58:08	461.960000	3.000000	14.500000
11/12/2015	12:58:08	461.960000	3.000000	14.500000
11/12/2015	12:58:08	461.960000	3.000000	14.500000
11/12/2015	12:58:08	461.960000	3.000000	14.500000
11/12/2015	12:58:09	461.960000	3.000000	14.500000
11/12/2015	12:58:09	461.960000	3.000000	14.500000
11/12/2015	12:58:09	461.960000	3.000000	14.500000
11/12/2015	12:58:09	461.960000	3.000000	14.500000
11/12/2015	12:58:09	461.960000	3.000000	14.500000
11/12/2015	12:58:10	461.960000	3.000000	14.500000
11/12/2015	12:58:10	487.550000	3.000000	14.500000
11/12/2015	12:58:10	487.550000	3.000000	14.500000
11/12/2015	12:58:10	487.550000	3.000000	14.500000
11/12/2015	12:58:10	487.550000	3.000000	14.500000
11/12/2015	12:58:11	487.550000	3.000000	14.500000
11/12/2015	12:58:11	487.550000	3.000000	14.500000
11/12/2015	12:58:11	487.550000	3.000000	14.500000
11/12/2015	12:58:11	487.550000	3.000000	14.500000
11/12/2015	12:58:11	487.550000	3.000000	14.500000
11/12/2015	12:58:12	487.550000	3.000000	14.500000
11/12/2015	12:58:12	487.550000	3.000000	14.500000
11/12/2015	12:58:12	487.550000	3.000000	14.500000
11/12/2015	12:58:12	487.550000	3.000000	14.500000
11/12/2015	12:58:12	487.550000	3.000000	14.500000
11/12/2015	12:58:13	487.550000	3.000000	14.500000
11/12/2015	12:58:13	487.550000	3.000000	14.500000
11/12/2015	12:58:13	487.550000	3.000000	14.500000
11/12/2015	12:58:13	487.550000	3.000000	14.500000
11/12/2015	12:58:13	487.550000	3.000000	14.500000
11/12/2015	12:58:14	487.550000	3.000000	14.500000
11/12/2015	12:58:42	1081.030000	1.000000	14.400000
11/12/2015	12:58:42	1081.030000	1.000000	14.400000
11/12/2015	12:58:42	1081.030000	1.000000	14.400000
11/12/2015	12:58:43	1081.030000	1.000000	14.400000
11/12/2015	12:58:43	1081.030000	1.000000	14.400000
11/12/2015	12:58:43	1081.030000	1.000000	14.400000
11/12/2015	12:58:43	1081.030000	1.000000	14.400000
11/12/2015	12:58:43	1081.030000	1.000000	14.400000
11/12/2015	12:58:44	1081.030000	1.000000	14.400000
11/12/2015	12:58:44	1081.030000	1.000000	14.400000
11/12/2015	12:58:44	1081.030000	1.000000	14.400000
11/12/2015	12:58:44	1081.030000	1.000000	14.400000
11/12/2015	12:58:44	1081.030000	1.000000	14.400000
11/12/2015	12:58:45	1081.030000	1.000000	14.400000
11/12/2015	12:58:45	1081.030000	1.000000	14.400000
11/12/2015	12:58:45	1081.030000	1.000000	14.400000
11/12/2015	12:58:45	1081.030000	1.000000	14.400000
11/12/2015	12:58:45	1081.030000	1.000000	14.400000
11/12/2015	12:58:46	1081.030000	1.000000	14.400000
11/12/2015	12:58:46	1081.030000	1.000000	14.400000
11/12/2015	12:58:46	1085.400000	1.000000	14.400000
11/12/2015	12:58:46	1085.400000	1.000000	14.400000
11/12/2015	12:58:46	1085.400000	1.000000	14.400000
11/12/2015	12:58:47	1085.400000	1.000000	14.400000
11/12/2015	12:58:47	1085.400000	1.000000	14.400000
11/12/2015	12:58:47	1085.400000	1.000000	14.400000
11/12/2015	12:58:47	1085.400000	1.000000	14.400000
11/12/2015	12:58:47	1085.400000	1.000000	14.400000
11/12/2015	12:58:48	1085.400000	1.000000	14.400000
11/12/2015	12:58:48	1085.400000	1.000000	14.400000
11/12/2015	12:58:48	1085.400000	1.000000	14.400000
11/12/2015	12:58:48	1085.400000	1.000000	14.400000
11/12/2015	12:58:48	1085.400000	1.000000	14.400000
11/12/2015	12:58:49	1085.400000	1.000000	14.400000
11/12/2015	12:58:49	1085.400000	1.000000	14.400000
11/12/2015	12:58:49	1085.400000	1.000000	14.400000
11/12/2015	12:58:49	1085.400000	1.000000	14.400000
11/12/2015	12:58:49	1085.400000	1.000000	14.400000
11/12/2015	12:58:50	1085.400000	1.000000	14.400000
11/12/2015	12:58:50	1086.960000	1.000000	14.400000
11/12/2015	12:58:50	1086.960000	1.000000	14.400000
11/12/2015	12:58:50	1086.960000	1.000000	14.400000
11/12/2015	12:58:50	1086.960000	1.000000	14.400000
11/12/2015	12:58:51	1086.960000	1.000000	14.400000
11/12/2015	12:58:51	1086.960000	1.000000	14.400000
11/12/2015	12:58:51	1086.960000	1.000000	14.400000
11/12/2015	12:58:51	1086.960000	1.000000	14.400000
11/12/2015	12:58:51	1086.960000	1.000000	14.400000
11/12/2015	12:58:52	1086.960000	1.000000	14.400000
11/12/2015	12:58:52	1086.960000	1.000000	14.400000
11/12/2015	12:58:52	1086.960000	1.000000	14.400000
11/12/2015	12:58:52	1086.960000	1.000000	14.400000
11/12/2015	12:58:52	1086.960000	1.000000	14.400000
11/12/2015	12:58:53	1086.960000	1.000000	14.400000
11/12/2015	12:58:53	1086.960000	1.000000	14.400000
11/12/2015	12:58:53	1086.960000	1.000000	14.400000
11/12/2015	12:58:53	1086.960000	1.000000	14.400000
11/12/2015	12:58:54	1086.960000	1.000000	14.400000
11/12/2015	12:58:54	1086.960000	1.000000	14.400000
11/12/2015	12:58:54	1087.530000	1.000000	14.400000
11/12/2015	12:58:54	1087.530000	1.000000	14.400000
11/12/2015	12:58:54	1087.530000	1.000000	14.400000
11/12/2015	12:58:55	1087.530000	1.000000	14.400000
11/12/2015	12:58:55	1087.530000	1.000000	14.400000
11/12/2015	12:58:55	1087.530000	1.000000	14.400000
11/12/2015	12:58:55	1087.530000	1.000000	14.400000
11/12/2015	12:58:55	1087.530000	1.000000	14.400000
11/12/2015	12:58:56	1087.530000	1.000000	14.400000
11/12/2015	12:58:56	1087.530000	1.000000	14.400000
11/12/2015	12:58:56	1087.530000	1.000000	14.400000
11/12/2015	12:58:56	1087.530000	1.000000	14.400000
11/12/2015	12:58:56	1087.530000	1.000000	14.400000
11/12/2015	12:58:57	1087.530000	1.000000	14.400000
11/12/2015	12:58:57	1087.530000	1.000000	14.400000
11/12/2015	12:58:57	1087.530000	1.000000	14.400000
11/12/2015	12:58:57	1087.530000	1.000000	14.400000
11/12/2015	12:58:57	1087.530000	1.000000	14.400000
11/12/2015	12:58:58	1087.530000	1.000000	14.400000
11/12/2015	12:58:58	1087.530000	1.000000	14.400000
11/12/2015	12:58:58	1087.780000	1.000000	14.400000
11/12/2015	12:58:58	1087.780000	1.000000	14.400000
11/12/2015	12:58:58	1087.780000	1.000000	14.400000
11/12/2015	12:58:59	1087.780000	1.000000	14.400000
11/12/2015	12:58:59	1087.780000	1.000000	14.400000
11/12/2015	12:58:59	1087.780000	1.000000	14.400000
11/12/2015	12:58:59	1087.780000	1.000000	14.400000
11/12/2015	12:58:59	1087.780000	1.000000	14.400000
11/12/2015	12:59:00	1087.780000	1.000000	14.400000
11/12/2015	12:59:00	1087.780000	1.000000	14.400000
11/12/2015	12:59:00	1087.780000	1.000000	14.400000
11/12/2015	12:59:00	1087.780000	1.000000	14.400000
11/12/2015	12:59:00	1087.780000	1.000000	14.400000
11/12/2015	12:59:01	1087.780000	1.000000	14.400000
11/12/2015	12:59:01	1087.780000	1.000000	14.400000
11/12/2015	12:59:01	1087.780000	1.000000	14.400000
11/12/2015	12:59:01	1087.780000	1.000000	14.400000
11/12/2015	12:59:01	1087.780000	1.000000	14.400000
11/12/2015	12:59:02	1087.780000	1.000000	14.400000
11/12/2015	12:59:22	966.020000	2.000000	14.400000
11/12/2015	12:59:22	966.020000	2.000000	14.400000
11/12/2015	12:59:22	966.020000	2.000000	14.400000
11/12/2015	12:59:23	966.020000	2.000000	14.400000
11/12/2015	12:59:23	966.020000	2.000000	14.400000
11/12/2015	12:59:23	966.020000	2.000000	14.400000
11/12/2015	12:59:23	966.020000	2.000000	14.400000
11/12/2015	12:59:23	966.020000	2.000000	14.400000
11/12/2015	12:59:24	966.020000	2.000000	14.400000
11/12/2015	12:59:24	966.020000	2.000000	14.400000
11/12/2015	12:59:24	966.020000	2.000000	14.400000
11/12/2015	12:59:24	966.020000	2.000000	14.400000
11/12/2015	12:59:24	966.020000	2.000000	14.400000
11/12/2015	12:59:25	966.020000	2.000000	14.400000
11/12/2015	12:59:25	966.020000	2.000000	14.400000
11/12/2015	12:59:25	966.020000	2.000000	14.400000
11/12/2015	12:59:25	966.020000	2.000000	14.400000
11/12/2015	12:59:25	966.020000	2.000000	14.400000
11/12/2015	12:59:26	966.020000	2.000000	14.400000
11/12/2015	12:59:26	966.840000	2.000000	14.500000
11/12/2015	12:59:26	966.840000	2.000000	14.500000
11/12/2015	12:59:26	966.840000	2.000000	14.500000
11/12/2015	12:59:26	966.840000	2.000000	14.500000
11/12/2015	12:59:27	966.840000	2.000000	14.500000
11/12/2015	12:59:27	966.840000	2.000000	14.500000
11/12/2015	12:59:27	966.840000	2.000000	14.500000
11/12/2015	12:59:27	966.840000	2.000000	14.500000
11/12/2015	12:59:27	966.840000	2.000000	14.500000
11/12/2015	12:59:28	966.840000	2.000000	14.500000
11/12/2015	12:59:28	966.840000	2.000000	14.500000
11/12/2015	12:59:28	966.840000	2.000000	14.500000
11/12/2015	12:59:28	966.840000	2.000000	14.500000
11/12/2015	12:59:28	966.840000	2.000000	14.500000
11/12/2015	12:59:29	966.840000	2.000000	14.500000
11/12/2015	12:59:29	966.840000	2.000000	14.500000
11/12/2015	12:59:29	966.840000	2.000000	14.500000
11/12/2015	12:59:29	966.840000	2.000000	14.500000
11/12/2015	12:59:29	966.840000	2.000000	14.500000
11/12/2015	12:59:30	966.840000	2.000000	14.500000
11/12/2015	12:59:30	967.210000	2.000000	14.400000
11/12/2015	12:59:30	967.210000	2.000000	14.400000
11/12/2015	12:59:30	967.210000	2.000000	14.400000
11/12/2015	12:59:30	967.210000	2.000000	14.400000
11/12/2015	12:59:31	967.210000	2.000000	14.400000
11/12/2015	12:59:31	967.210000	2.000000	14.400000
11/12/2015	12:59:31	967.210000	2.000000	14.400000
11/12/2015	12:59:31	967.210000	2.000000	14.400000
11/12/2015	12:59:31	967.210000	2.000000	14.400000
11/12/2015	12:59:32	967.210000	2.000000	14.400000
11/12/2015	12:59:32	967.210000	2.000000	14.400000
11/12/2015	12:59:32	967.210000	2.000000	14.400000
11/12/2015	12:59:32	967.210000	2.000000	14.400000
